,DateTime,Thermocouple Temperature (C),Sensor Temp (Hz),Sensor Moist (Hz)
7040,2017-10-05 12:24:38.929173,32.0,7299.27,13513.0
7041,2017-10-05 12:24:39.968771,32.0,7299.27,13513.0
7042,2017-10-05 12:24:41.008136,32.25,7246.38,13513.0
7043,2017-10-05 12:24:42.047733,31.75,7299.27,13513.0
7044,2017-10-05 12:24:43.071278,32.25,7299.27,13513.0
7045,2017-10-05 12:24:44.110795,31.5,7042.25,13513.0
7046,2017-10-05 12:24:45.150543,32.0,6993.01,13513.0
7047,2017-10-05 12:24:46.190006,31.75,7352.94,13157.0
7048,2017-10-05 12:24:47.213750,32.0,7751.94,13513.0
7049,2017-10-05 12:24:48.253480,32.25,7633.59,13513.0
7050,2017-10-05 12:24:49.292761,32.0,7299.27,13698.0
7051,2017-10-05 12:24:50.332533,32.25,7462.69,13333.0
7052,2017-10-05 12:24:51.372073,32.0,7194.24,13513.0
7053,2017-10-05 12:24:52.395459,32.0,7246.38,13157.0
7054,2017-10-05 12:24:53.435066,32.25,7299.27,13333.0
7055,2017-10-05 12:24:54.474815,31.25,7042.25,13157.0
7056,2017-10-05 12:24:55.514432,32.0,7042.25,13333.0
7057,2017-10-05 12:24:56.537706,32.25,7936.51,13333.0
7058,2017-10-05 12:24:57.577590,32.25,7299.27,13513.0
7059,2017-10-05 12:24:58.616982,31.25,7194.24,13157.0
7060,2017-10-05 12:24:59.656490,32.0,7194.24,13333.0
7061,2017-10-05 12:25:00.696349,32.0,7299.27,13513.0
7062,2017-10-05 12:25:01.719843,31.75,6944.44,13513.0
7063,2017-10-05 12:25:02.759477,32.25,6944.44,13513.0
7064,2017-10-05 12:25:03.798801,31.75,7246.38,13157.0
7065,2017-10-05 12:25:04.838618,32.25,7142.86,12658.0
7066,2017-10-05 12:25:05.862133,32.25,7299.27,13333.0
7067,2017-10-05 12:25:06.901740,32.25,7042.25,13157.0
7068,2017-10-05 12:25:07.941151,32.0,7407.41,13333.0
7069,2017-10-05 12:25:08.980869,32.25,7246.38,13513.0
7070,2017-10-05 12:25:10.020141,31.75,7042.25,13333.0
7071,2017-10-05 12:25:11.044098,31.75,8000.0,12658.0
7072,2017-10-05 12:25:12.083633,32.0,7874.02,13333.0
7073,2017-10-05 12:25:13.123008,31.5,7352.94,13333.0
7074,2017-10-05 12:25:14.162990,32.0,7407.41,13698.0
7075,2017-10-05 12:25:15.186341,32.25,7246.38,13333.0
7076,2017-10-05 12:25:16.225894,32.25,8264.46,13698.0
7077,2017-10-05 12:25:17.265516,32.25,6993.01,13333.0
7078,2017-10-05 12:25:18.305425,32.0,7299.27,13157.0
7079,2017-10-05 12:25:19.344552,32.0,7299.27,13333.0
7080,2017-10-05 12:25:20.368128,31.5,7299.27,13333.0
7081,2017-10-05 12:25:21.407651,32.25,7299.27,13157.0
7082,2017-10-05 12:25:22.447149,32.0,7299.27,13888.0
7083,2017-10-05 12:25:23.486798,32.0,6944.44,13513.0
7084,2017-10-05 12:25:24.510326,32.25,7299.27,13157.0
7085,2017-10-05 12:25:25.549938,32.25,6993.01,13157.0
7086,2017-10-05 12:25:26.589992,31.75,7299.27,13698.0
7087,2017-10-05 12:25:27.629367,31.75,6993.01,13513.0
7088,2017-10-05 12:25:28.668684,32.25,6802.72,13333.0
7089,2017-10-05 12:25:29.692263,32.0,7299.27,13513.0
7090,2017-10-05 12:25:30.731834,32.0,7575.76,13698.0
7091,2017-10-05 12:25:31.771764,31.75,7246.38,13513.0
7092,2017-10-05 12:25:32.811216,32.25,7407.41,13333.0
7093,2017-10-05 12:25:33.834770,31.5,7299.27,13333.0
7094,2017-10-05 12:25:34.874292,31.5,7575.76,13513.0
7095,2017-10-05 12:25:35.913902,32.5,7874.02,13333.0
7096,2017-10-05 12:25:36.953324,32.0,7246.38,13333.0
7097,2017-10-05 12:25:37.992707,31.75,7812.5,13333.0
7098,2017-10-05 12:25:39.016319,31.75,7246.38,13513.0
7099,2017-10-05 12:25:40.055919,31.75,7246.38,12500.0
7100,2017-10-05 12:25:41.095519,31.75,7042.25,13333.0
7101,2017-10-05 12:25:42.135231,31.75,7246.38,13698.0
7102,2017-10-05 12:25:43.158922,31.5,7042.25,13333.0
7103,2017-10-05 12:25:44.198349,31.75,7246.38,13333.0
7104,2017-10-05 12:25:45.237937,32.0,7042.25,13333.0
7105,2017-10-05 12:25:46.277442,31.75,7246.38,13698.0
7106,2017-10-05 12:25:47.317065,31.5,7092.2,13333.0
7107,2017-10-05 12:25:48.340772,31.5,7246.38,13157.0
7108,2017-10-05 12:25:49.380466,32.0,7246.38,13333.0
7109,2017-10-05 12:25:50.419946,32.0,6849.31,13513.0
7110,2017-10-05 12:25:51.459473,31.0,7246.38,13513.0
7111,2017-10-05 12:25:52.483107,31.75,7246.38,13333.0
7112,2017-10-05 12:25:53.522494,31.75,7246.38,13157.0
7113,2017-10-05 12:25:54.562182,32.25,7246.38,13513.0
7114,2017-10-05 12:25:55.601661,31.75,7299.27,13513.0
7115,2017-10-05 12:25:56.641412,31.75,7246.38,13513.0
7116,2017-10-05 12:25:57.664637,32.0,7462.69,13513.0
7117,2017-10-05 12:25:58.704609,31.5,7246.38,13157.0
7118,2017-10-05 12:25:59.744205,31.75,6993.01,13333.0
7119,2017-10-05 12:26:00.783830,32.0,6993.01,13513.0
7120,2017-10-05 12:26:01.807438,31.75,7092.2,13333.0
7121,2017-10-05 12:26:02.847068,32.0,7246.38,13513.0
7122,2017-10-05 12:26:03.886564,32.0,7246.38,13157.0
7123,2017-10-05 12:26:04.925938,31.75,7246.38,13513.0
7124,2017-10-05 12:26:05.965498,32.25,7246.38,12500.0
7125,2017-10-05 12:26:06.989081,32.0,7246.38,13157.0
7126,2017-10-05 12:26:08.028595,32.0,7194.24,13698.0
7127,2017-10-05 12:26:09.068434,32.0,7246.38,13157.0
7128,2017-10-05 12:26:10.108046,32.0,7246.38,13333.0
7129,2017-10-05 12:26:11.131371,32.0,7042.25,13698.0
7130,2017-10-05 12:26:12.170893,31.5,7092.2,14492.0
7131,2017-10-05 12:26:13.210458,31.5,7246.38,13513.0
7132,2017-10-05 12:26:14.250422,32.0,7246.38,13513.0
7133,2017-10-05 12:26:15.289957,32.0,7246.38,13513.0
7134,2017-10-05 12:26:16.313564,31.75,7246.38,13513.0
7135,2017-10-05 12:26:17.352994,31.5,7575.76,13698.0
7136,2017-10-05 12:26:18.392602,32.0,7246.38,13157.0
7137,2017-10-05 12:26:19.432399,31.75,7462.69,13333.0
7138,2017-10-05 12:26:20.455933,32.25,7246.38,13157.0
7139,2017-10-05 12:26:21.495345,32.0,6944.44,13333.0
7140,2017-10-05 12:26:22.535068,32.0,7518.8,13333.0
7141,2017-10-05 12:26:23.574457,32.0,7142.86,13698.0
7142,2017-10-05 12:26:24.614001,31.75,7246.38,14492.0
7143,2017-10-05 12:26:25.637660,31.75,7246.38,13333.0
7144,2017-10-05 12:26:26.677488,32.0,7462.69,13157.0
7145,2017-10-05 12:26:27.717042,31.75,7352.94,13698.0
7146,2017-10-05 12:26:28.756370,31.75,7518.8,13333.0
7147,2017-10-05 12:26:29.796073,32.0,7042.25,13513.0
7148,2017-10-05 12:26:30.819597,31.5,7246.38,13698.0
7149,2017-10-05 12:26:31.859275,32.25,7575.76,13698.0
7150,2017-10-05 12:26:32.898656,32.0,6896.55,13333.0
7151,2017-10-05 12:26:33.938097,32.0,7246.38,13333.0
7152,2017-10-05 12:26:34.961910,31.5,8196.72,13698.0
7153,2017-10-05 12:26:36.001565,31.75,6849.31,13513.0
7154,2017-10-05 12:26:37.040779,32.0,7194.24,13513.0
7155,2017-10-05 12:26:38.080460,31.75,7246.38,13513.0
7156,2017-10-05 12:26:39.119952,32.0,7142.86,13333.0
7157,2017-10-05 12:26:40.143871,32.0,7462.69,13333.0
7158,2017-10-05 12:26:41.183316,31.5,7246.38,13157.0
7159,2017-10-05 12:26:42.222887,32.25,6944.44,12987.0
7160,2017-10-05 12:26:43.262486,31.75,7407.41,13513.0
7161,2017-10-05 12:26:44.286117,31.75,7246.38,13698.0
7162,2017-10-05 12:26:45.325340,32.0,7246.38,13698.0
7163,2017-10-05 12:26:46.365172,31.75,7246.38,13157.0
7164,2017-10-05 12:26:47.404960,32.0,7246.38,13333.0
7165,2017-10-05 12:26:48.444286,32.0,7042.25,13333.0
7166,2017-10-05 12:26:49.467978,32.25,7462.69,13513.0
7167,2017-10-05 12:26:50.507378,31.75,7246.38,13513.0
7168,2017-10-05 12:26:51.547019,32.0,7246.38,13513.0
7169,2017-10-05 12:26:52.586659,32.0,7042.25,13333.0
7170,2017-10-05 12:26:53.610101,32.0,7575.76,13698.0
7171,2017-10-05 12:26:54.649980,31.5,6993.01,13888.0
7172,2017-10-05 12:26:55.689490,31.5,7299.27,13513.0
7173,2017-10-05 12:26:56.729204,31.75,7462.69,13698.0
7174,2017-10-05 12:26:57.768632,31.75,6944.44,13333.0
7175,2017-10-05 12:26:58.791915,32.0,7246.38,13513.0
7176,2017-10-05 12:26:59.831628,32.0,7936.51,13698.0
7177,2017-10-05 12:27:00.871384,31.5,7194.24,13157.0
7178,2017-10-05 12:27:01.910638,31.75,7246.38,13698.0
7179,2017-10-05 12:27:02.934220,32.0,7633.59,13698.0
7180,2017-10-05 12:27:03.973744,31.0,7194.24,13513.0
7181,2017-10-05 12:27:05.013458,31.5,7246.38,13513.0
7182,2017-10-05 12:27:06.053287,31.75,7246.38,13513.0
7183,2017-10-05 12:27:07.092553,31.5,7246.38,13333.0
7184,2017-10-05 12:27:08.116132,32.0,7246.38,13333.0
7185,2017-10-05 12:27:09.155709,31.75,6993.01,13333.0
7186,2017-10-05 12:27:10.195119,31.25,6993.01,13333.0
7187,2017-10-05 12:27:11.235019,32.0,7194.24,13333.0
7188,2017-10-05 12:27:12.260132,31.75,7462.69,13698.0
7189,2017-10-05 12:27:13.298127,31.75,7246.38,13513.0
7190,2017-10-05 12:27:14.337679,31.5,7246.38,13333.0
7191,2017-10-05 12:27:15.377394,31.75,7575.76,13513.0
7192,2017-10-05 12:27:16.416831,31.5,7299.27,13698.0
7193,2017-10-05 12:27:17.440245,32.25,7246.38,13157.0
7194,2017-10-05 12:27:18.479789,31.75,6802.72,13513.0
7195,2017-10-05 12:27:19.519492,32.0,7246.38,13513.0
7196,2017-10-05 12:27:20.558972,31.5,7042.25,13333.0
7197,2017-10-05 12:27:21.582634,31.75,7246.38,13333.0
7198,2017-10-05 12:27:22.621928,31.75,7874.02,13513.0
7199,2017-10-05 12:27:23.661513,32.25,7299.27,13513.0
7200,2017-10-05 12:27:24.701375,32.0,7194.24,13157.0
7201,2017-10-05 12:27:25.741020,31.25,7194.24,12820.0
7202,2017-10-05 12:27:26.764295,31.5,7874.02,13513.0
7203,2017-10-05 12:27:27.803905,31.5,7092.2,13333.0
7204,2017-10-05 12:27:28.843617,32.0,7246.38,13333.0
7205,2017-10-05 12:27:29.883223,31.75,7194.24,13513.0
7206,2017-10-05 12:27:30.906806,31.75,7194.24,13513.0
7207,2017-10-05 12:27:31.946405,32.0,7194.24,13698.0
7208,2017-10-05 12:27:32.986228,31.5,7042.25,13333.0
7209,2017-10-05 12:27:34.025229,32.0,7092.2,13333.0
7210,2017-10-05 12:27:35.065155,31.75,7518.8,13157.0
7211,2017-10-05 12:27:36.088879,31.5,7092.2,13513.0
7212,2017-10-05 12:27:37.128313,31.75,7575.76,13513.0
7213,2017-10-05 12:27:38.167773,31.75,7142.86,13333.0
7214,2017-10-05 12:27:39.207653,31.75,6993.01,13333.0
7215,2017-10-05 12:27:40.230878,31.75,7194.24,13157.0
7216,2017-10-05 12:27:41.270670,32.0,6993.01,13333.0
7217,2017-10-05 12:27:42.309904,31.75,7751.94,13333.0
7218,2017-10-05 12:27:43.349939,31.25,7194.24,13333.0
7219,2017-10-05 12:27:44.388971,31.75,7194.24,13157.0
7220,2017-10-05 12:27:45.412791,32.25,7246.38,13157.0
7221,2017-10-05 12:27:46.452207,31.75,7462.69,13698.0
7222,2017-10-05 12:27:47.491792,31.5,7194.24,13333.0
7223,2017-10-05 12:27:48.531256,31.75,6451.61,14492.0
7224,2017-10-05 12:27:49.571030,31.75,7874.02,13513.0
7225,2017-10-05 12:27:50.594617,32.0,7407.41,13157.0
7226,2017-10-05 12:27:51.634190,31.5,7194.24,13513.0
7227,2017-10-05 12:27:52.673348,31.5,7194.24,13333.0
7228,2017-10-05 12:27:53.713024,31.75,7812.5,13333.0
7229,2017-10-05 12:27:54.736889,32.0,7194.24,12987.0
7230,2017-10-05 12:27:55.776308,32.25,7462.69,13157.0
7231,2017-10-05 12:27:56.815945,31.75,7246.38,13157.0
7232,2017-10-05 12:27:57.855455,31.5,7518.8,13698.0
7233,2017-10-05 12:27:58.894867,32.0,7692.31,13513.0
7234,2017-10-05 12:27:59.918331,31.75,7042.25,13333.0
7235,2017-10-05 12:28:00.957967,31.5,7194.24,13333.0
7236,2017-10-05 12:28:01.997851,31.5,6849.31,13333.0
7237,2017-10-05 12:28:03.037257,31.0,7194.24,13333.0
7238,2017-10-05 12:28:04.060837,31.75,7194.24,13513.0
7239,2017-10-05 12:28:05.100630,31.5,7042.25,13333.0
7240,2017-10-05 12:28:06.139945,31.75,7194.24,13698.0
7241,2017-10-05 12:28:07.179830,31.75,7092.2,13333.0
7242,2017-10-05 12:28:08.218941,31.5,7194.24,13157.0
7243,2017-10-05 12:28:09.242591,32.0,7194.24,13333.0
7244,2017-10-05 12:28:10.282063,31.25,7194.24,13698.0
7245,2017-10-05 12:28:11.321951,31.75,7194.24,13333.0
7246,2017-10-05 12:28:12.361358,32.0,6849.31,13333.0
7247,2017-10-05 12:28:13.385114,31.75,7194.24,13333.0
7248,2017-10-05 12:28:14.424703,31.75,7194.24,13513.0
7249,2017-10-05 12:28:15.464005,32.0,7194.24,13513.0
7250,2017-10-05 12:28:16.503801,31.5,6711.41,13513.0
7251,2017-10-05 12:28:17.543610,31.75,7575.76,13333.0
7252,2017-10-05 12:28:18.567002,31.25,7194.24,13513.0
7253,2017-10-05 12:28:19.606753,31.25,7194.24,13698.0
7254,2017-10-05 12:28:20.646047,31.5,7194.24,13333.0
7255,2017-10-05 12:28:21.685500,31.0,7299.27,13333.0
7256,2017-10-05 12:28:22.709474,31.0,7246.38,13513.0
7257,2017-10-05 12:28:23.748973,31.75,7194.24,12987.0
7258,2017-10-05 12:28:24.788543,31.75,7462.69,13513.0
7259,2017-10-05 12:28:25.828058,31.75,6896.55,13513.0
7260,2017-10-05 12:28:26.867690,31.75,7142.86,13513.0
7261,2017-10-05 12:28:27.891267,31.25,7407.41,13513.0
7262,2017-10-05 12:28:28.930595,31.75,7194.24,13333.0
7263,2017-10-05 12:28:29.970564,32.0,6622.52,13513.0
7264,2017-10-05 12:28:31.010148,31.75,7194.24,13698.0
7265,2017-10-05 12:28:32.033346,31.5,7194.24,13333.0
7266,2017-10-05 12:28:33.073117,31.0,7633.59,13698.0
7267,2017-10-05 12:28:34.112573,31.5,6849.31,13513.0
7268,2017-10-05 12:28:35.152196,31.75,7633.59,13513.0
7269,2017-10-05 12:28:36.191899,31.5,7194.24,13698.0
7270,2017-10-05 12:28:37.215439,31.75,6849.31,13698.0
7271,2017-10-05 12:28:38.254819,31.75,7194.24,13333.0
7272,2017-10-05 12:28:39.294310,31.0,7142.86,13157.0
7273,2017-10-05 12:28:40.334115,31.5,7246.38,13333.0
7274,2017-10-05 12:28:41.357565,31.75,6993.01,13333.0
7275,2017-10-05 12:28:42.397048,31.25,7352.94,13513.0
7276,2017-10-05 12:28:43.436927,31.75,7352.94,13698.0
7277,2017-10-05 12:28:44.476317,31.25,7462.69,13513.0
7278,2017-10-05 12:28:45.515621,31.0,7299.27,13513.0
7279,2017-10-05 12:28:46.539273,31.75,6896.55,13513.0
7280,2017-10-05 12:28:47.579029,31.75,7246.38,12195.0
7281,2017-10-05 12:28:48.618398,31.5,7194.24,13513.0
7282,2017-10-05 12:28:49.658048,32.0,7194.24,13513.0
7283,2017-10-05 12:28:50.697712,31.75,7194.24,13513.0
7284,2017-10-05 12:28:51.721394,31.5,6896.55,13333.0
7285,2017-10-05 12:28:52.761046,31.75,7194.24,13513.0
7286,2017-10-05 12:28:53.800682,31.5,7194.24,13513.0
7287,2017-10-05 12:28:54.840308,31.0,7299.27,13157.0
7288,2017-10-05 12:28:55.863429,31.0,7194.24,13333.0
7289,2017-10-05 12:28:56.903405,31.75,7518.8,13513.0
7290,2017-10-05 12:28:57.942887,31.75,7194.24,13513.0
7291,2017-10-05 12:28:58.982350,31.5,6896.55,13333.0
7292,2017-10-05 12:29:00.021579,31.25,7142.86,13157.0
7293,2017-10-05 12:29:01.045336,31.75,7194.24,13513.0
7294,2017-10-05 12:29:02.084973,31.5,6896.55,13333.0
7295,2017-10-05 12:29:03.124442,31.25,7518.8,13698.0
7296,2017-10-05 12:29:04.164367,31.5,6944.44,13333.0
7297,2017-10-05 12:29:05.187631,31.5,7194.24,13333.0
7298,2017-10-05 12:29:06.227509,31.75,7142.86,12987.0
7299,2017-10-05 12:29:07.266997,31.5,6802.72,13513.0
7300,2017-10-05 12:29:08.306533,31.5,7142.86,13333.0
7301,2017-10-05 12:29:09.346029,31.75,7462.69,13513.0
7302,2017-10-05 12:29:10.369832,31.5,7518.8,13513.0
7303,2017-10-05 12:29:11.409358,31.75,7194.24,13333.0
7304,2017-10-05 12:29:12.448975,31.75,7142.86,13513.0
7305,2017-10-05 12:29:13.488612,31.75,6802.72,13513.0
7306,2017-10-05 12:29:14.512057,31.75,7194.24,13698.0
7307,2017-10-05 12:29:15.551859,32.0,7751.94,13513.0
7308,2017-10-05 12:29:16.591291,31.5,7407.41,13513.0
7309,2017-10-05 12:29:17.630938,31.75,7142.86,13698.0
7310,2017-10-05 12:29:18.670734,31.5,7092.2,13333.0
7311,2017-10-05 12:29:19.694021,31.75,7194.24,13513.0
7312,2017-10-05 12:29:20.733682,31.25,7462.69,12500.0
7313,2017-10-05 12:29:21.772950,31.75,7142.86,13157.0
7314,2017-10-05 12:29:22.812874,31.5,7142.86,13513.0
7315,2017-10-05 12:29:23.836321,31.5,7042.25,13333.0
7316,2017-10-05 12:29:24.875627,31.75,7092.2,13513.0
7317,2017-10-05 12:29:25.915392,31.25,7092.2,13698.0
7318,2017-10-05 12:29:26.955186,31.5,6944.44,13698.0
7319,2017-10-05 12:29:27.994608,31.5,7142.86,13333.0
7320,2017-10-05 12:29:29.018197,31.5,7518.8,13698.0
7321,2017-10-05 12:29:30.057686,31.75,7518.8,13513.0
7322,2017-10-05 12:29:31.097065,31.5,6944.44,13333.0
7323,2017-10-05 12:29:32.136912,31.25,7092.2,13513.0
7324,2017-10-05 12:29:33.160376,31.0,7142.86,13157.0
7325,2017-10-05 12:29:34.199948,31.75,7407.41,13698.0
7326,2017-10-05 12:29:35.239388,31.5,7352.94,13698.0
7327,2017-10-05 12:29:36.278906,31.5,7092.2,13513.0
7328,2017-10-05 12:29:37.318715,31.5,7407.41,13698.0
7329,2017-10-05 12:29:38.342192,31.25,7092.2,13333.0
7330,2017-10-05 12:29:39.381926,31.75,7042.25,13513.0
7331,2017-10-05 12:29:40.421432,31.5,7042.25,13333.0
7332,2017-10-05 12:29:41.461002,32.0,6993.01,13513.0
7333,2017-10-05 12:29:42.484628,31.75,7092.2,13157.0
7334,2017-10-05 12:29:43.524249,31.25,6666.67,13333.0
7335,2017-10-05 12:29:44.563756,31.25,7194.24,13513.0
7336,2017-10-05 12:29:45.603208,31.75,6578.95,13513.0
7337,2017-10-05 12:29:46.642803,31.75,7092.2,13333.0
7338,2017-10-05 12:29:47.666285,31.75,7142.86,13333.0
7339,2017-10-05 12:29:48.706014,31.5,7142.86,13698.0
7340,2017-10-05 12:29:49.745630,31.5,7142.86,13698.0
7341,2017-10-05 12:29:50.785308,31.25,7352.94,13698.0
7342,2017-10-05 12:29:51.824532,31.75,7092.2,13513.0
7343,2017-10-05 12:29:52.848448,31.75,6944.44,13333.0
7344,2017-10-05 12:29:53.887824,30.75,7142.86,13333.0
7345,2017-10-05 12:29:54.927376,31.75,7092.2,13698.0
7346,2017-10-05 12:29:55.966756,31.0,6849.31,13333.0
7347,2017-10-05 12:29:56.990568,31.5,6993.01,13513.0
7348,2017-10-05 12:29:58.029962,31.75,7246.38,13513.0
7349,2017-10-05 12:29:59.069833,31.25,7142.86,13157.0
7350,2017-10-05 12:30:00.109063,31.25,7518.8,13513.0
7351,2017-10-05 12:30:01.148994,31.25,7042.25,13157.0
7352,2017-10-05 12:30:02.172489,31.25,7092.2,13513.0
7353,2017-10-05 12:30:03.211788,31.25,6802.72,13333.0
7354,2017-10-05 12:30:04.251728,32.0,7092.2,13698.0
7355,2017-10-05 12:30:05.291088,31.5,7142.86,13333.0
7356,2017-10-05 12:30:06.314711,31.75,7299.27,13157.0
7357,2017-10-05 12:30:07.354366,31.5,7142.86,13698.0
7358,2017-10-05 12:30:08.393832,31.0,7407.41,13513.0
7359,2017-10-05 12:30:09.433625,31.75,7092.2,13157.0
7360,2017-10-05 12:30:10.473138,31.75,7092.2,13698.0
7361,2017-10-05 12:30:11.496689,31.25,7092.2,13333.0
7362,2017-10-05 12:30:12.536118,31.25,7092.2,13157.0
7363,2017-10-05 12:30:13.575868,31.5,7092.2,13698.0
7364,2017-10-05 12:30:14.615292,31.5,7518.8,13698.0
7365,2017-10-05 12:30:15.638836,31.5,7462.69,13698.0
7366,2017-10-05 12:30:16.678463,31.75,7142.86,13333.0
7367,2017-10-05 12:30:17.718444,31.5,7407.41,13698.0
7368,2017-10-05 12:30:18.757590,31.5,7092.2,13513.0
7369,2017-10-05 12:30:19.797146,31.25,7142.86,12820.0
7370,2017-10-05 12:30:20.820861,31.5,7092.2,13513.0
7371,2017-10-05 12:30:21.860219,31.0,6993.01,13513.0
7372,2017-10-05 12:30:22.899790,31.75,6711.41,13513.0
7373,2017-10-05 12:30:23.939629,31.5,7092.2,13333.0
7374,2017-10-05 12:30:24.963169,31.25,7246.38,13513.0
7375,2017-10-05 12:30:26.002646,31.5,7092.2,13333.0
7376,2017-10-05 12:30:27.042194,31.5,7407.41,13513.0
7377,2017-10-05 12:30:28.082050,31.5,7092.2,13513.0
7378,2017-10-05 12:30:29.121324,31.5,7092.2,13333.0
7379,2017-10-05 12:30:30.144974,31.75,6622.52,13333.0
7380,2017-10-05 12:30:31.184377,31.5,7142.86,12500.0
7381,2017-10-05 12:30:32.224183,31.25,7092.2,13513.0
7382,2017-10-05 12:30:33.263482,31.5,7092.2,13157.0
7383,2017-10-05 12:30:34.287131,31.5,7092.2,13333.0
7384,2017-10-05 12:30:35.326638,31.0,7092.2,13157.0
7385,2017-10-05 12:30:36.366354,31.5,7194.24,13157.0
7386,2017-10-05 12:30:37.406192,31.5,6578.95,13333.0
7387,2017-10-05 12:30:38.445532,31.75,6756.76,13513.0
7388,2017-10-05 12:30:39.469150,31.25,7092.2,13333.0
7389,2017-10-05 12:30:40.508647,31.25,6849.31,13513.0
7390,2017-10-05 12:30:41.548305,31.0,7092.2,13157.0
7391,2017-10-05 12:30:42.587932,31.25,7246.38,13513.0
7392,2017-10-05 12:30:43.611259,31.0,7092.2,13157.0
7393,2017-10-05 12:30:44.651355,31.5,7246.38,13333.0
7394,2017-10-05 12:30:45.690410,31.5,7299.27,13157.0
7395,2017-10-05 12:30:46.729980,31.5,7246.38,13513.0
7396,2017-10-05 12:30:47.769628,31.0,7092.2,12987.0
7397,2017-10-05 12:30:48.793560,31.5,7092.2,13698.0
7398,2017-10-05 12:30:49.832798,31.75,7194.24,13333.0
7399,2017-10-05 12:30:50.872210,31.5,7092.2,12987.0
7400,2017-10-05 12:30:51.911916,31.25,6756.76,13513.0
7401,2017-10-05 12:30:52.935842,31.0,7092.2,13513.0
7402,2017-10-05 12:30:53.975209,31.75,6802.72,13333.0
7403,2017-10-05 12:30:55.014658,31.5,7194.24,13513.0
7404,2017-10-05 12:30:56.054437,31.25,6993.01,13513.0
7405,2017-10-05 12:30:57.093714,31.0,7352.94,13513.0
7406,2017-10-05 12:30:58.117264,31.5,7194.24,13157.0
7407,2017-10-05 12:30:59.157089,31.0,7092.2,13513.0
7408,2017-10-05 12:31:00.196631,31.5,6849.31,13513.0
7409,2017-10-05 12:31:01.235922,31.5,7092.2,13513.0
7410,2017-10-05 12:31:02.275509,31.0,6622.52,13513.0
7411,2017-10-05 12:31:03.299408,31.5,7092.2,13513.0
7412,2017-10-05 12:31:04.339106,31.0,6622.52,13333.0
7413,2017-10-05 12:31:05.378264,31.5,7092.2,13513.0
7414,2017-10-05 12:31:06.417774,31.75,7092.2,13698.0
7415,2017-10-05 12:31:07.441567,31.5,7575.76,13698.0
7416,2017-10-05 12:31:08.481095,31.25,7518.8,13513.0
7417,2017-10-05 12:31:09.520449,31.25,7092.2,13513.0
7418,2017-10-05 12:31:10.560141,31.5,7092.2,13513.0
7419,2017-10-05 12:31:11.599733,31.25,7042.25,13333.0
7420,2017-10-05 12:31:12.623353,31.0,7142.86,13157.0
7421,2017-10-05 12:31:13.662765,31.0,7092.2,13698.0
7422,2017-10-05 12:31:14.702497,31.5,7092.2,13333.0
7423,2017-10-05 12:31:15.742061,31.5,7092.2,13513.0
7424,2017-10-05 12:31:16.765448,31.25,7092.2,13333.0
7425,2017-10-05 12:31:17.805281,31.0,6944.44,13333.0
7426,2017-10-05 12:31:18.844868,31.5,6944.44,13513.0
7427,2017-10-05 12:31:19.884546,31.5,7299.27,13157.0
7428,2017-10-05 12:31:20.923696,31.5,7299.27,13698.0
7429,2017-10-05 12:31:21.947506,31.75,7352.94,13698.0
7430,2017-10-05 12:31:22.987079,31.0,7352.94,13513.0
7431,2017-10-05 12:31:24.026400,31.5,7092.2,13698.0
7432,2017-10-05 12:31:25.066241,31.75,7092.2,13333.0
7433,2017-10-05 12:31:26.089852,31.25,7352.94,13513.0
7434,2017-10-05 12:31:27.129377,31.75,7092.2,13513.0
7435,2017-10-05 12:31:28.168737,31.5,7092.2,13698.0
7436,2017-10-05 12:31:29.208640,31.75,7092.2,13333.0
7437,2017-10-05 12:31:30.248268,31.0,7299.27,13513.0
7438,2017-10-05 12:31:31.271781,31.0,7092.2,13513.0
7439,2017-10-05 12:31:32.311187,31.5,7246.38,13333.0
7440,2017-10-05 12:31:33.350863,31.25,7092.2,13698.0
7441,2017-10-05 12:31:34.390264,31.5,7092.2,13513.0
7442,2017-10-05 12:31:35.414160,31.25,7092.2,13333.0
7443,2017-10-05 12:31:36.453522,31.25,7092.2,13333.0
7444,2017-10-05 12:31:37.493021,31.25,7092.2,13333.0
7445,2017-10-05 12:31:38.532864,30.5,7092.2,13698.0
7446,2017-10-05 12:31:39.572274,31.0,6535.95,13513.0
7447,2017-10-05 12:31:40.595866,31.25,6756.76,13513.0
7448,2017-10-05 12:31:41.635607,31.25,7142.86,13513.0
7449,2017-10-05 12:31:42.675188,31.0,7299.27,13157.0
7450,2017-10-05 12:31:43.715049,31.5,6756.76,13333.0
7451,2017-10-05 12:31:44.738127,30.75,7092.2,13513.0
7452,2017-10-05 12:31:45.778020,30.75,7092.2,13698.0
7453,2017-10-05 12:31:46.817346,31.5,7092.2,13333.0
7454,2017-10-05 12:31:47.856935,31.0,7092.2,13157.0
7455,2017-10-05 12:31:48.896728,31.5,7092.2,13513.0
7456,2017-10-05 12:31:49.920025,31.0,7352.94,13513.0
7457,2017-10-05 12:31:50.959839,31.25,7092.2,13333.0
7458,2017-10-05 12:31:51.999145,31.75,6849.31,13698.0
7459,2017-10-05 12:31:53.038755,31.25,6802.72,13698.0
7460,2017-10-05 12:31:54.062741,31.0,7092.2,13513.0
7461,2017-10-05 12:31:55.102093,31.25,6622.52,13513.0
