,DateTime,Temperature,SensorTemp,SensorMoist
188,2017-10-06 10:21:45.941138,88.25,22727.27,13157.0
189,2017-10-06 10:21:46.980519,87.75,23809.52,13157.0
190,2017-10-06 10:21:48.003958,87.25,17543.86,13513.0
191,2017-10-06 10:21:49.043484,88.0,23809.52,12987.0
192,2017-10-06 10:21:50.082608,87.25,22222.22,13333.0
193,2017-10-06 10:21:51.122300,87.75,23809.52,12987.0
194,2017-10-06 10:21:52.161432,87.5,27027.03,13157.0
195,2017-10-06 10:21:53.184820,87.25,21276.6,12987.0
196,2017-10-06 10:21:54.224525,87.5,23809.52,13157.0
197,2017-10-06 10:21:55.264096,87.25,23809.52,13157.0
198,2017-10-06 10:21:56.303764,87.5,23809.52,13157.0
199,2017-10-06 10:21:57.343454,87.25,26315.79,12987.0
200,2017-10-06 10:21:58.366938,87.5,20408.16,13333.0
201,2017-10-06 10:21:59.406293,87.5,23809.52,13157.0
202,2017-10-06 10:22:00.445210,87.25,21739.13,12820.0
203,2017-10-06 10:22:01.484914,87.25,22222.22,13157.0
204,2017-10-06 10:22:02.523513,87.25,23809.52,13157.0
205,2017-10-06 10:22:03.547356,87.25,22727.27,13157.0
206,2017-10-06 10:22:04.586664,87.25,22727.27,13157.0
207,2017-10-06 10:22:05.625593,87.25,22727.27,13157.0
208,2017-10-06 10:22:06.664910,87.5,23255.81,12987.0
209,2017-10-06 10:22:07.703688,87.0,23809.52,13157.0
210,2017-10-06 10:22:08.727945,86.75,23809.52,13157.0
211,2017-10-06 10:22:09.766984,86.75,23255.81,13157.0
212,2017-10-06 10:22:10.806718,86.75,23809.52,13157.0
213,2017-10-06 10:22:11.846318,86.75,23255.81,13333.0
214,2017-10-06 10:22:12.869838,86.5,21739.13,13333.0
215,2017-10-06 10:22:13.909186,86.75,20833.33,13157.0
216,2017-10-06 10:22:14.948800,87.0,23255.81,12987.0
217,2017-10-06 10:22:15.988043,86.75,22222.22,13333.0
218,2017-10-06 10:22:17.027310,86.75,23809.52,13157.0
219,2017-10-06 10:22:18.050675,86.5,26315.79,13333.0
